Publication	Sample-type	Surface-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Chevalier et al. (2011)	boulder	Chev2011-174	Chev2011-X	KC2-72	30.994	81.256	4793	4	2.7	0.999	1420000	42000	LLNL3000	0	0	0	2009	16605	1493	-	-	19319	1174	574	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-175	Chev2011-X	KC2-73	30.994	81.256	4797	4	2.7	0.999	1425000	30000	LLNL3000	0	0	0	2009	16634	1453	-	-	19342	1104	409	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-176	Chev2011-X	KC2-74	30.994	81.256	4798	4	2.7	0.999	1290000	40000	LLNL3000	0	0	0	2009	15168	1370	-	-	17840	1097	556	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-177	Chev2011-Y	Zi-85	31.008	81.240	4800	4	2.7	0.999	3725000	64000	LLNL3000	0	0	0	2009	39124	3400	-	-	41457	2324	720	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-178	Chev2011-Y	Zi-86	31.008	81.240	4800	4	2.7	0.999	3537000	61000	LLNL3000	0	0	0	2009	37550	3262	-	-	39929	2239	696	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-179	Chev2011-Y	Zi-87	31.008	81.240	4800	4	2.7	0.999	3239000	102000	LLNL3000	0	0	0	2009	34977	3177	-	-	37294	2313	1185	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-180	Chev2011-Y	Zi-88	31.008	81.240	4800	4	2.7	0.999	4712000	81000	LLNL3000	0	0	0	2009	48354	4212	-	-	52513	2953	915	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-181	Chev2011-Y	Zi-89	31.008	81.240	4800	4	2.7	0.999	3659000	77000	LLNL3000	0	0	0	2009	38566	3384	-	-	40919	2348	870	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-182	Chev2011-Y	Zi-90	31.008	81.240	4800	4	2.7	0.999	3123000	107000	LLNL3000	0	0	0	2009	33880	3109	-	-	36236	2300	1253	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-183	Chev2011-Y	Zi91	31.008	81.240	4800	4	2.7	0.999	3593000	78000	LLNL3000	0	0	0	2009	38007	3342	-	-	40386	2328	886	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-184	Chev2011-Y	Zi-92	31.008	81.240	4800	4	2.7	0.999	3355000	144000	LLNL3000	0	0	0	2009	36022	3439	-	-	38340	2633	1661	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-185	Chev2011-Y	Zi-93	31.008	81.240	4800	4	2.7	0.999	1794000	37000	KNSTD	0	0	0	2009	21431	1871	-	-	23909	1363	496	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-186	Chev2011-Y	Zi-94	31.008	81.240	4800	4	2.7	0.999	3942000	194000	LLNL3000	0	0	0	2009	40965	4041	-	-	43349	3162	2157	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-187	Chev2011-Y	Zi95	31.008	81.240	4800	4	2.7	0.999	4237000	77000	KNSTD	0	0	0	2009	45438	3964	-	-	48803	2757	898	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-188	Chev2011-Y	Zi-96	31.008	81.240	4800	4	2.7	0.999	4177000	211000	LLNL3000	0	0	0	2009	43019	4275	-	-	45634	3372	2332	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-189	Chev2011-Y	Zi-98	31.008	81.240	4800	4	2.7	0.999	1987000	95000	LLNL3000	0	0	0	2009	22573	2204	-	-	25044	1794	1205	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-190	Chev2011-Y	Zi-99	31.008	81.240	4800	4	2.7	0.999	1407000	32000	KNSTD	0	0	0	2009	17099	1500	-	-	19763	1141	452	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-191	Chev2011-Z	KC2-75	31.030	81.170	5093	4	2.7	0.999	3119000	69000	KNSTD	0	0	0	2009	31501	2768	-	-	33571	1937	749	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-192	Chev2011-Z	KC2-76	31.035	81.175	5091	4	2.7	0.999	3949000	69000	LLNL3000	0	0	0	2009	36895	3207	-	-	38967	2187	688	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-193	Chev2011-Z	KC2-77	31.036	81.176	5103	4	2.7	0.999	2265000	64000	LLNL3000	0	0	0	2009	22437	2009	-	-	24755	1491	704	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-194	Chev2011-Z	KC2-78	31.036	81.176	5106	4	2.7	0.999	22385000	261000	LLNL3000	0	0	0	2009	203159	18195	-	-	215841	12316	2657	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-195	Chev2011-Z	KC2-80	31.037	81.177	5117	4	2.7	0.999	3408000	60000	LLNL3000	0	0	0	2009	32203	2796	-	-	34426	1931	611	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-196	Chev2011-Z	KC2-82	31.030	81.170	5131	4	2.7	0.999	2457000	60000	KNSTD	0	0	0	2009	25060	2214	-	-	27148	1589	667	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-197	Chev2011-Z	KC2-83	31.039	81.178	5132	4	2.7	0.999	2246000	80000	LLNL3000	0	0	0	2009	22012	2027	-	-	24321	1558	872	-	-	-	-
Chevalier et al. (2011)	cobble	Chev2011-198	Chev2011-AA	WG1-28	32.040	80.034	4393	3	2.7	0.996	4959000	118000	LLNL3000	0	0	0	2009	61989	5515	-	-	65624	3861	1587	-	-	-	-
Chevalier et al. (2011)	cobble	Chev2011-199	Chev2011-AA	WG1-29	32.040	80.033	4445	3	2.7	0.996	3016000	53000	LLNL3000	0	0	0	2009	37080	3223	-	-	39379	2212	699	-	-	-	-
Chevalier et al. (2011)	cobble	Chev2011-200	Chev2011-AA	WG1-30	32.040	80.033	4445	3	2.7	0.996	7653000	227000	LLNL3000	0	0	0	2009	93453	8550	-	-	99870	6198	3037	-	-	-	-
Chevalier et al. (2011)	cobble	Chev2011-201	Chev2011-AA	WG1-31	32.040	80.032	4445	3	2.7	0.996	7062000	131000	LLNL3000	0	0	0	2009	86263	7610	-	-	93066	5328	1767	-	-	-	-
Chevalier et al. (2011)	cobble	Chev2011-202	Chev2011-AA	WG1-32	32.040	80.032	4467	3	2.7	0.996	12613000	172000	LLNL3000	0	0	0	2009	149893	13289	-	-	163377	9277	2321	-	-	-	-
Chevalier et al. (2011)	cobble	Chev2011-203	Chev2011-AA	WG1-33	32.040	80.031	4467	3	2.7	0.996	14702000	157000	LLNL3000	0	0	0	2009	177202	15741	-	-	189369	10692	2121	-	-	-	-
Chevalier et al. (2011)	cobble	Chev2011-204	Chev2011-AA	WG1-34	32.040	80.031	4467	3	2.7	0.996	16249000	205000	LLNL3000	0	0	0	2009	194086	17370	-	-	207249	11846	2755	-	-	-	-
Chevalier et al. (2011)	boulder	Chev2011-205	Chev2011-AB	CK-40	32.48522	79.66877	4320	7	2.7	0.998	8174000	157000	KNSTD	0	0	0	2009	111382	9903	-	-	118347	6846	2342	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-206	Chev2011-AB	CK-43	32.48427	79.66142	4390	2	2.7	0.998	8065000	186000	KNSTD	0	0	0	2009	102645	9206	-	-	109058	6454	2585	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-207	Chev2011-AB	CK-44	32.48428	79.66092	4400	4	2.7	0.998	11297000	238000	KNSTD	0	0	0	2009	144172	12989	-	-	156055	9221	3419	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-208	Chev2011-AB	CK-45	32.48442	79.65992	4410	9	2.7	0.998	9201000	180000	KNSTD	0	0	0	2009	121048	10798	-	-	128164	7448	2589	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-209	Chev2011-AB	CK-46	32.48433	79.65808	4425	7	2.7	0.998	11972000	144000	KNSTD	0	0	0	2009	155882	13803	-	-	169029	9545	2121	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-210	Chev2011-AB	CK-47	32.48433	79.65697	4435	8	2.7	0.998	7373000	107000	KNSTD	0	0	0	2009	97225	8522	-	-	103034	5786	1534	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-211	Chev2011-AB	CK-48	32.48422	79.65548	4440	6	2.7	0.998	9765000	277000	KNSTD	0	0	0	2009	123386	11318	-	-	130845	8100	3836	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-212	Chev2011-AC	CK-50	32.48998	79.64917	4440	10	2.7	0.998	1041000	28000	KNSTD	0	0	0	2009	15376	1366	-	-	17868	1063	483	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-213	Chev2011-AC	CK-52	32.48985	79.64717	4460	7	2.7	0.998	6286000	110000	KNSTD	0	0	0	2009	81387	7152	-	-	87266	4958	1561	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-214	Chev2011-AC	CK-53	32.48995	79.64593	4470	7	2.7	0.998	4655000	92000	KNSTD	0	0	0	2009	59960	5271	-	-	63060	3610	1266	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-215	Chev2011-AD	CK-54	32.48655	79.64740	4490	7	2.7	0.998	3841000	91000	KNSTD	0	0	0	2009	47710	4229	-	-	50958	2985	1223	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-216	Chev2011-AD	CK-55	32.48665	79.64790	4485	6	2.7	0.998	2706000	54000	KNSTD	0	0	0	2009	35041	3062	-	-	37035	2109	746	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-217	Chev2011-AD	CK-56	32.48668	79.64825	4480	5	2.7	0.998	3352000	80000	KNSTD	0	0	0	2009	41550	3679	-	-	43647	2555	1053	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-218	Chev2011-AD	CK-57	32.48680	79.64872	4475	5	2.7	0.998	5209000	106000	KNSTD	0	0	0	2009	65681	5791	-	-	69055	3973	1430	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-219	Chev2011-AD	CK-58	32.48687	79.64925	4470	8	2.7	0.998	1655000	45000	KNSTD	0	0	0	2009	22972	2047	-	-	25189	1505	689	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-220	Chev2011-AD	CK-60	32.48772	79.65262	4440	6	2.7	0.998	2567000	94000	KNSTD	0	0	0	2009	34095	3164	-	-	36177	2345	1337	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-221	Chev2011-AD	CK-61	32.48867	79.65462	4425	6	2.7	0.998	5214000	140000	KNSTD	0	0	0	2009	67824	6103	-	-	71689	4321	1960	-	-	-	Chevalier et al. (2016)
Chevalier et al. (2011)	boulder	Chev2011-222	Chev2011-AD	CK-63	32.49023	79.65715	4390	7	2.7	0.998	4709000	183000	KNSTD	0	0	0	2009	63049	5950	-	-	66256	4414	2618	-	-	-	Chevalier et al. (2016)

Reference:
Chevalier M-L, Hilley G, Tapponnier P, Van der Woerd J, Jing LZ, Finkel RC, Ryerson FJ, Li HB, Liu XH, 2011. Constraints on the late Quaternary glaciations in Tibet from cosmogenic exposure ages of moraine surfaces. Quaternary Science Reviews 30, 528-554.

Data comments:
Latitudes and longitudes for "CK" samples derived from Chevalier et al. (2016).
Topographic shielding factors based on email contact with Marie-Luce Chevalier.
Sampling year assumed to be 2009.

expage.github.io
