Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Smith JA, Finkel RC, Farber DL, Rodbell DT, Seltzer GO, 2005a. Moraine preservation and boulder erosion in the tropical Andes: interpreting old surface exposure ages in glaciated valleys. Journal of Quaternary Science 20, 735-758.

Data comments:
Sample data derived from website and checked with Jacqueline Smith.
Sampling year based on sample names.
Samples AL016 and PE02-ALC-08 are separate samples from one boulder.
Samples AL017 and PE02-ALC-07 are separate samples from one boulder.
Samples AL018 and PE02-ALC-06 are separate samples from one boulder.
Group ID based on sample location and geomorphology.

expage.github.io - data from expage-201904
