Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Ceperley et al. (2020)	boulder	Cepe2020-52	Cepe2020-S	PG-TRA-004-15	80.4133	-60.1671	107	1	2.65	1	74650	2970	07KNSTD	0	0	0	2015	16200	600	-	-	15576	1065	622	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-53	Cepe2020-T	PG-TRA-010-15	80.3909	-60.2073	415	2	2.65	1	55020	2250	07KNSTD	0	0	0	2015	8800	300	-	-	8425	580	345	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-54	Cepe2020-U	PG-TRA-012-15	80.4278	-60.1417	182	1.5	2.65	1	39700	1720	07KNSTD	0	0	0	2015	7900	300	-	-	7651	538	332	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-55	Cepe2020-U	PG-TRA-013-15	80.4292	-60.1512	177	1.5	2.65	1	60080	2610	07KNSTD	0	0	0	2015	12200	500	-	-	11694	825	510	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-56	Cepe2020-U	PG-TRA-015-15	80.4300	-60.1564	175	1.5	2.65	1	37560	1640	07KNSTD	0	0	0	2015	7600	300	-	-	7314	516	320	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-57	Cepe2020-U	PG-TRA-017-15	80.4305	-60.1613	178	2	2.65	1	63930	2500	07KNSTD	0	0	0	2015	13000	500	-	-	12493	849	490	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-58	Cepe2020-U	PG-TRA-021-15	80.4238	-60.1157	145	3	2.65	1	37110	1640	07KNSTD	0	0	0	2015	7800	300	-	-	7529	534	333	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-59	Cepe2020-U	PG-TRA-023-15	80.4213	-60.0913	132	2	2.65	0.996	60120	2310	07KNSTD	0	0	0	2015	12700	400	-	-	12356	834	476	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-60	Cepe2020-U	PG-TRA-025-15	80.4127	-60.0999	141	2	2.65	1	44840	2040	07KNSTD	0	0	0	2015	9400	400	-	-	9053	650	413	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-61	Cepe2020-U	PG-TRA-028-15	80.4169	-60.1158	136	2	2.65	1	35400	2390	07KNSTD	0	0	0	2015	7400	500	-	-	7210	630	488	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-62	Cepe2020-U	PG-TRA-029-15	80.4169	-60.1171	135	3.25	2.65	1	36020	1690	07KNSTD	0	0	0	2015	7600	300	-	-	7407	538	348	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-63	Cepe2020-U	PG-TRA-031-15	80.4219	-60.1174	153	2.5	2.65	1	44100	1760	07KNSTD	0	0	0	2015	9200	300	-	-	8833	604	353	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-64	Cepe2020-V	PG-TRA-033-15	80.3964	-59.9611	166	2.25	2.65	1	45160	1730	07KNSTD	0	0	0	2015	9200	300	-	-	8908	600	342	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-65	Cepe2020-V	PG-TRA-034-15	80.3937	-59.9500	194	1	2.65	0.998	40280	2060	07KNSTD	0	0	0	2015	7900	400	-	-	7649	577	392	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-66	Cepe2020-V	PG-TRA-037-15	80.3890	-59.9532	231	1	2.65	1	105040	3930	07KNSTD	0	0	0	2015	20100	700	-	-	19366	1299	728	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-67	Cepe2020-V	PG-TRA-038-15	80.3878	-59.9477	238	1.5	2.65	1	45850	1970	07KNSTD	0	0	0	2015	8700	300	-	-	8337	585	359	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-68	Cepe2020-V	PG-TRA-039-15	80.3889	-59.9366	221	3.5	2.65	1	45400	2550	07KNSTD	0	0	0	2015	8900	500	-	-	8544	675	481	-	-	-	-
Ceperley et al. (2020)	boulder	Cepe2020-69	Cepe2020-V	PG-TRA-041-15	80.4001	-59.9892	158	2	2.65	1	38250	1840	07KNSTD	0	0	0	2015	7800	300	-	-	7587	557	366	-	-	-	-

Reference:
Ceperley EG, Marcott SA, Reusche MM, Barth AM, Mix AC, Brook EJ, Caffee M, 2020. Widespread early Holocene deglaciation, Washington Land, northwest Greenland. Quaternary Science Reviews 231, 106181.

Data comments:
All sample data present in publication.
Group ID based on sample location and geomorphology.

expage.github.io - data from expage-202103
