Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Strand et al. (2022)	boulder	Stra2022-60	Stra2022-P	TKLT-16-07	48.972330	88.081185	2762.69	2.142	2.7	0.99074	540858	10095	07KNSTD	0	0	0	2016	16270	310	-	-	15020	970	281	-	-	-	-

Reference:
Strand PD, Putnam AE, Sambuu O, Putnam DE, Denton GH, Schaefer JM, Radue MJ, Dorj A, Amarsaikhan P, Stevens J, Cole DG, 2022. A 10Be moraine chronology of the last glaciation and termination at 49°N in the Mongolian Altai of Central Asia. Paleoceanography and Paleoclimatology 37, e2022PA004423.

Data comments:
All sample data present in publication.
Group ID largely based on publication although some groups have been split into groups of fewer samples based on geomorphology.

expage.github.io - data from expage-202306
