Publication	Sample-type	Surface-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Ullman et al. (2013)	boulder	Ullm2013-20	Ullm2013-D	QCLW-07	50.154	-67.158	353	3	2.65	1	48314	5550	07KNSTD	0	0	0	2010	8800	1000	-	-	8585	1088	988	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-21	Ullm2013-D	QCLW-08	50.153	-67.157	342	2.3	2.65	1	307211	27011	07KNSTD	0	0	0	2010	56300	5000	-	-	54459	5661	4854	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-22	Ullm2013-E	CQ1-10-01	50.362	-68.834	555	2	2.65	1	53222	3104	07KNSTD	0	0	0	2010	7900	500	-	-	7767	612	454	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-23	Ullm2013-E	CQ1-10-02	50.361	-68.834	560	2	2.65	1	56591	3312	07KNSTD	0	0	0	2010	8400	500	-	-	8213	648	482	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-24	Ullm2013-E	CQ1-10-03	50.361	-68.834	560	2	2.65	1	54484	2259	07KNSTD	0	0	0	2010	8100	400	-	-	7912	532	329	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-25	Ullm2013-E	CQ1-10-05	50.360	-68.831	556	2.5	2.65	1	55186	3270	07KNSTD	0	0	0	2010	8300	500	-	-	8074	642	479	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-26	Ullm2013-E	CQ1-10-06	50.360	-68.831	552	2	2.65	1	54940	3488	07KNSTD	0	0	0	2010	8200	500	-	-	8035	665	511	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-27	Ullm2013-E	CQ1-10-07	50.358	-68.830	561	3	2.65	1	54160	7607	07KNSTD	0	0	0	2010	8100	1100	-	-	7924	1191	1115	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-28	Ullm2013-E	CQ1-10-08	50.358	-68.830	564	2	2.65	1	59548	4137	07KNSTD	0	0	0	2010	8800	600	-	-	8612	753	600	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-29	Ullm2013-F	CQ2-10-03	52.032	-68.112	646	2	2.65	1	51946	2851	07KNSTD	0	0	0	2010	7200	400	-	-	6888	525	379	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-30	Ullm2013-F	CQ2-10-07	52.004	-68.112	597	4	2.65	1	44830	8117	07KNSTD	0	0	0	2010	6600	1200	-	-	6341	1198	1150	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-31	Ullm2013-F	CQ2-10-08	51.992	-68.106	562	3	2.65	1	53733	2329	07KNSTD	0	0	0	2010	8100	300	-	-	7719	528	335	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-32	Ullm2013-F	CQ2-10-09	51.992	-68.106	578	3	2.65	1	50983	2827	07KNSTD	0	0	0	2010	7500	400	-	-	7249	556	403	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-33	Ullm2013-F	CQ2-10-10	51.992	-68.107	575	2	2.65	1	51516	3728	07KNSTD	0	0	0	2010	7600	500	-	-	7280	653	528	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-34	Ullm2013-F	CQ2-10-11	51.992	-68.107	579	3	2.65	1	51440	4103	07KNSTD	0	0	0	2010	7600	600	-	-	7303	700	584	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-35	Ullm2013-G	LC-10-01	52.873	-66.861	541	2	2.65	1	45040	2664	07KNSTD	0	0	0	2010	6800	300	-	-	6524	518	387	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-36	Ullm2013-G	LC-10-02	52.873	-66.861	541	4	2.65	1	40761	2555	07KNSTD	0	0	0	2010	6300	300	-	-	6024	494	378	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-37	Ullm2013-G	LC-10-04	52.872	-66.862	543	3.5	2.65	1	40157	8049	07KNSTD	0	0	0	2010	6200	1200	-	-	5904	1226	1185	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-38	Ullm2013-G	LC-10-05	52.873	-66.862	544	1	2.65	1	92361	4922	07KNSTD	0	0	0	2010	13900	700	-	-	13183	992	705	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-39	Ullm2013-G	LC-10-06	52.873	-66.862	544	3.5	2.65	1	42756	3806	07KNSTD	0	0	0	2010	6500	600	-	-	6264	649	559	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-40	Ullm2013-G	LC-10-08	52.870	-66.868	579	3	2.65	1	48133	3214	07KNSTD	0	0	0	2010	7100	500	-	-	6782	578	454	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-41	Ullm2013-H	CL4-10-01	53.494	-64.815	512	2	2.65	1	49698	3362	07KNSTD	0	0	0	2010	7800	500	-	-	7305	628	495	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-42	Ullm2013-H	CL4-10-02	53.494	-64.815	516	2	2.65	1	65899	27937	07KNSTD	0	0	0	2010	10300	4300	-	-	9615	4117	4086	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-43	Ullm2013-H	CL4-10-04	53.492	-64.816	512	3	2.65	1	49681	3318	07KNSTD	0	0	0	2010	7800	400	-	-	7361	628	493	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-44	Ullm2013-H	CL4-10-05	53.492	-64.816	512	2	2.65	1	47782	3410	07KNSTD	0	0	0	2010	7500	400	-	-	7041	626	503	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-45	Ullm2013-H	CL4-10-06	53.492	-64.817	519	3	2.65	1	46410	3359	07KNSTD	0	0	0	2010	7300	400	-	-	6855	615	497	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-46	Ullm2013-H	CL4-10-07	53.493	-64.817	516	3	2.65	1	47311	2833	07KNSTD	0	0	0	2010	7400	300	-	-	7006	560	420	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-47	Ullm2013-H	CL4-10-08	53.494	-64.817	522	2.5	2.65	1	45654	3351	07KNSTD	0	0	0	2010	7100	400	-	-	6698	606	492	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-48	Ullm2013-I	CL3-10-01	53.328	-62.980	442	2	2.65	1	85408	26708	07KNSTD	0	0	0	2010	14300	4400	-	-	13401	4264	4205	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-49	Ullm2013-I	CL3-10-02	53.328	-62.980	441	2	2.65	1	50850	15268	07KNSTD	0	0	0	2010	8500	2500	-	-	7948	2428	2391	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-50	Ullm2013-I	CL3-10-03	53.329	-62.981	438	2	2.65	1	46307	5320	07KNSTD	0	0	0	2010	7800	900	-	-	7295	924	840	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-51	Ullm2013-I	CL3-10-07	53.331	-62.984	422	4	2.65	1	72440	20140	07KNSTD	0	0	0	2010	12600	3500	-	-	11782	3344	3285	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-52	Ullm2013-I	CL3-10-08	53.331	-62.983	417	2	2.65	1	47777	4020	07KNSTD	0	0	0	2010	8200	700	-	-	7649	761	645	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-53	Ullm2013-J	CL2-11-01	53.488	-60.627	275	1.5	2.65	1	45050	3260	07KNSTD	0	0	0	2010	8700	600	-	-	8164	733	592	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-54	Ullm2013-J	CL2-11-04	53.492	-60.626	303	2.75	2.65	1	47029	2742	07KNSTD	0	0	0	2010	8900	500	-	-	8383	661	490	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-55	Ullm2013-K	CL1-10-05	53.453	-57.189	201	2	2.65	1	50670	5437	07KNSTD	0	0	0	2010	10100	1100	-	-	9863	1182	1061	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-56	Ullm2013-K	CL1-10-06	53.453	-57.188	200	4	2.65	1	45728	3455	07KNSTD	0	0	0	2010	9300	700	-	-	9057	837	686	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-57	Ullm2013-K	CL1-10-07	53.440	-57.213	109	3	2.65	1	42730	3153	07KNSTD	0	0	0	2010	9400	700	-	-	9171	834	678	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-58	Ullm2013-K	CL1-10-11	53.439	-57.209	102	4	2.65	1	49148	2752	07KNSTD	0	0	0	2010	11000	600	-	-	10726	827	602	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-59	Ullm2013-K	CL1-10-13	53.440	-57.206	95	3	2.65	1	48463	3033	07KNSTD	0	0	0	2010	10800	700	-	-	10555	866	662	-	-	-	-
Ullman et al. (2013)	boulder	Ullm2013-60	Ullm2013-K	CL1-10-14	53.440	-57.206	91	2	2.65	1	46228	4913	07KNSTD	0	0	0	2010	10300	1100	-	-	10022	1192	1068	-	-	-	-

Reference:
Ullman DJ, Carlson AE, Clark PU, Cuzzone J, Winsor K, Caffee M, 2013. Abrupt collapse of the Labrador dome of the laurentide ice sheet linked to 8.2 ka event. In: Ullman DJ, Dismantling the Laurentide ice sheet: refining the chronology and mechanisms of deglaciation. PhD thesis, University of Wisconsin-Madison.

Data comments:
Sampling year assumed to be 2005 for "QC" samples and 2010 for all other samples.

expage.github.io
