Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Stroeven et al. (2016)	boulder	Stroe2016-22	Stroe2016-J	S-02-12	68.05333	18.82992	1090	1	2.65	0.9968	297396	7800	NIST_30200	0	0	0	2002	22723	833	-	-	22793	1560	601	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-23	Stroe2016-J	S-02-15	68.05709	18.83630	1120	1	2.65	0.9988	188213	6603	NIST_Certified	0	0	0	2002	15701	682	-	-	15746	1137	555	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-24	Stroe2016-K	99-30	68.6536	17.6869	220	2	2.65	0.9962	69256	9462	NIST_Certified	0	0	0	1999	13103	1827	-	-	13219	1994	1812	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-25	Stroe2016-L	99-32	68.6639	16.9275	310	3	2.65	0.9973	174413	13206	NIST_Certified	0	0	0	1999	30756	2474	-	-	31024	3076	2367	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-26	Harb2006-B	99-45	66.6164	18.0844	870	2	2.65	1	0	0	0	3113913	133921	KNSTD	1999	-	-	47788	2442	-	-	-	45357	3646	1995	-
Stroeven et al. (2016)	boulder	Stroe2016-27	Harb2006-C	99-47	66.6200	18.0503	874	4	2.65	1	0	0	0	2870895	149270	KNSTD	1999	-	-	44546	2633	-	-	-	42324	3624	2247	-
Stroeven et al. (2016)	bedrock	Stroe2016-28	Stroe2016-M	S-02-03	68.14707	18.98747	1535	1	2.65	1	531255	15822	NIST_30200	0	0	0	2002	27841	1096	-	-	27881	1952	836	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-29	Stroe2016-M	S-02-04	68.14707	18.98747	1535	1	2.65	1	360439	9228	NIST_30200	2228699	87652	KNSTD	2002	18812	681	18900	892	18838	1284	485	17882	1383	710	-
Stroeven et al. (2016)	bedrock	Stroe2016-30	Stroe2016-N	S-02-05	68.20166	19.04479	955	3	2.65	0.9257	85019	6839	NIST_Certified	0	0	0	2002	8891	751	-	-	8947	915	721	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-31	Stroe2016-N	S-02-06	68.20166	19.04479	920	8	2.65	0.985	103008	7154	NIST_Certified	0	0	0	2002	10923	810	-	-	11005	1033	766	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-32	Stroe2016-O	S-02-08	68.17399	18.97751	630	5	2.65	0.995	121131	8333	NIST_Certified	0	0	0	2002	16165	1190	-	-	16286	1523	1125	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-33	Stroe2016-O	S-03-101	68.17399	18.97751	630	3	2.65	0.995	136247	5092	KNSTD	0	0	0	2003	15510	703	-	-	15612	1146	586	-	-	-	-
Stroeven et al. (2016)	bedrock	Li2005-13	Li2005-H	S-02-19	68.18500	18.77000	1055	7	2.75	0.9845	671577	12819	NIST_30200	0	0	0	2002	56931	1831	-	-	57291	3816	1109	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-34	Stroe2016-P	S-02-23	67.83954	20.89955	350	2	2.65	1	83986	4202	NIST_30200	447074	36222	KNSTD	2002	12505	703	10625	907	12603	1015	633	10126	1062	824	-
Stroeven et al. (2016)	bedrock	Stroe2016-35	Stroe2016-Q	S-02-28	67.50871	19.97538	530	2	2.65	0.9994	96533	2575	NIST_30200	0	0	0	2002	12186	450	-	-	12266	840	328	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-36	Stroe2016-Q	S-02-29	67.50709	19.97966	543	1	2.65	1	71580	3080	KNSTD	0	0	0	2002	8597	430	-	-	8649	660	373	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-37	Stroe2016-Q	S-02-31	67.50680	19.97883	540	3	2.65	1	223917	11286	NIST_30200	0	0	0	2002	28458	1617	-	-	28660	2325	1455	-	-	-	-
Stroeven et al. (2016)	pebbles	Stroe2016-38	Stroe2016-R	S-02-39	69.21979	23.59879	295	5	2.65	1	85900	2900	NIST_30200	0	0	0	2002	13746	582	-	-	13880	993	470	-	-	-	-
Stroeven et al. (2016)	cobble	Stroe2016-39	Stroe2016-R	S-02-40	69.21979	23.59879	295	4	2.65	1	76444	6642	NIST_30200	0	0	0	2002	12119	1100	-	-	12231	1315	1066	-	-	-	-
Stroeven et al. (2016)	cobble	Stroe2016-40	Stroe2016-R	S-02-41	69.21979	23.59879	295	5	2.65	1	84298	3456	NIST_30200	0	0	0	2002	13487	652	-	-	13618	1025	560	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-41	Stroe2016-R	S-02-42	69.22309	23.59458	270	2	2.65	0.9999	112825	5948	NIST_30200	0	0	0	2002	18094	1063	-	-	18246	1503	966	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-42	Stroe2016-S	S-02-47	70.16920	23.89733	400	1	2.65	0.9989	100122	2883	NIST_30200	0	0	0	2002	14025	540	-	-	14120	979	408	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-43	Stroe2016-S	S-02-48	70.16920	23.89733	400	1	2.65	0.9989	110370	2863	NIST_30200	0	0	0	2002	15476	563	-	-	15581	1063	406	-	-	-	-
Stroeven et al. (2016)	pebbles	Stroe2016-44	Stroe2016-S	S-02-49	70.16920	23.89733	400	1	2.65	0.9989	92533	4688	NIST_Certified	0	0	0	2002	14613	831	-	-	14712	1192	748	-	-	-	-
Stroeven et al. (2016)	cobble	Stroe2016-45	Stroe2016-S	S-02-50	70.16920	23.89733	400	1	2.65	0.9989	77947	4099	NIST_Certified	0	0	0	2002	12288	719	-	-	12371	1017	653	-	-	-	-
Stroeven et al. (2016)	cobble	Stroe2016-46	Stroe2016-T	S-02-51	68.27776	22.04514	380	5	2.65	0.9996	83884	7099	NIST_30200	0	0	0	2002	12424	1101	-	-	12537	1325	1064	-	-	-	-
Stroeven et al. (2016)	cobble	Stroe2016-47	Stroe2016-T	S-02-52	68.27776	22.04514	380	5	2.65	0.9996	91644	4795	NIST_30200	0	0	0	2002	13586	792	-	-	13709	1125	720	-	-	-	-
Stroeven et al. (2016)	cobble	Stroe2016-48	Stroe2016-T	S-02-53	68.27776	22.04514	380	5	2.65	0.9996	307725	9016	NIST_Certified	0	0	0	2002	52162	2046	-	-	52642	3697	1563	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-49	Stroe2016-T	S-02-54	68.26000	22.04081	530	3	2.65	0.999	119809	7152	KNSTD	0	0	0	2002	14887	969	-	-	14993	1304	898	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-50	Stroe2016-T	S-02-55	68.26000	22.04081	510	2	2.65	0.999	149596	6493	NIST_Certified	0	0	0	2002	21734	1098	-	-	21880	1680	955	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-51	Stroe2016-U	S-02-57	68.15511	21.87680	630	1	2.65	0.9976	85459	4392	NIST_Certified	0	0	0	2002	10978	631	-	-	11037	898	569	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-52	Stroe2016-U	S-02-59	68.15511	21.87680	635	2	2.65	0.9998	82921	4042	NIST_Certified	0	0	0	2002	10646	586	-	-	10711	854	524	-	-	-	-
Stroeven et al. (2016)	cobble	Stroe2016-53	Stroe2016-V	S-02-60	68.08710	18.92120	1750	3	2.65	1	304987	14008	KNSTD	0	0	0	2002	13230	696	-	-	13254	1035	611	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-54	Stroe2016-W	S-02-61	68.35558	18.22792	1588	4	2.65	1	771403	8655	NIST_30200	0	0	0	2002	39802	1113	-	-	39907	2572	452	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-55	Stroe2016-W	S-02-62	68.35558	18.22792	1570	4	2.65	0.999	160156	8438	NIST_Certified	0	0	0	2002	9293	544	-	-	9316	766	492	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-56	Stroe2016-X	BW-01	63.16638	12.49911	985	2	2.65	0.9982	125250	4578	KNSTD	0	0	0	2002	10410	464	-	-	10454	762	383	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-57	Stroe2016-X	BW-02	63.16638	12.49911	970	2	2.65	0.9982	132727	9425	NIST_30200	840020	85293	KNSTD	2002	11467	867	11703	1232	11516	1095	820	11106	1351	1134	-
Stroeven et al. (2016)	cobble	Stroe2016-58	Stroe2016-Y	BW-04	63.24001	12.83485	900	3	2.65	0.9998	98134	4728	KNSTD	0	0	0	2002	8829	482	-	-	8875	704	429	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-59	Stroe2016-Z	BW-05	63.15251	12.89508	615	8	2.65	0.9998	122121	4733	NIST_30200	0	0	0	2002	15204	707	-	-	15340	1137	597	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-60	Stroe2016-AA	BW-08	63.22850	12.34316	1460	1	2.65	1	298083	16452	KNSTD	0	0	0	2002	16498	1006	-	-	16526	1388	916	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-61	Stroe2016-AB	S-03-12	61.67586	29.50308	125	5	2.65	1	64812	2861	KNSTD	0	0	0	2003	12231	624	-	-	12366	952	548	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-62	Stroe2016-AB	S-03-14	61.67586	29.50308	125	2	2.65	1	74659	4937	KNSTD	0	0	0	2003	13770	978	-	-	13900	1272	922	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-63	Stroe2016-AC	S-03-20	62.01912	28.79722	145	3	2.65	1	85457	2969	07KNSTD	0	0	0	2003	17238	744	-	-	17409	1255	607	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-64	Stroe2016-AC	S-03-21	62.01912	28.79722	135	3	2.65	1	68639	2744	07KNSTD	0	0	0	2003	13952	662	-	-	14091	1053	565	-	-	-	-
Stroeven et al. (2016)	sand	Stroe2016-65	Stroe2016-AD	S-03-22	62.54920	27.01666	145	10	1.7	1	76136	3080	07KNSTD	0	0	0	2003	15712	753	-	-	15898	1193	646	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-66	Stroe2016-AD	S-03-23	62.54920	27.01666	170	1	2.65	1	68762	3471	07KNSTD	0	0	0	2003	13249	751	-	-	13363	1080	677	-	-	-	-
