Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Putnam et al. (2013b)	boulder	Putn2013b-48	Putn2013b-D	OH-06-24	-44.29740	169.90386	578.3	1.65	2.65	0.995	134200	4300	KNSTD	0	0	0	2006	18720	610	-	-	18673	1323	601	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-49	Putn2013b-D	OH-06-26	-44.29836	169.90023	575.3	1.27	2.65	0.999	132900	3900	KNSTD	0	0	0	2006	18470	550	-	-	18413	1282	543	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-50	Putn2013b-D	OH-06-27	-44.29664	169.90778	579.2	3.33	2.65	0.999	135500	4100	KNSTD	0	0	0	2006	19020	580	-	-	19022	1333	578	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-51	Putn2013b-D	OH-06-31	-44.29227	169.93141	546.8	1.92	2.65	0.998	128500	3700	KNSTD	0	0	0	2006	18400	530	-	-	18387	1276	532	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-52	Putn2013b-D	OH-06-84	-44.30176	169.87808	586.2	1.9	2.65	0.999	116100	3600	07KNSTD	0	0	0	2006	17760	550	-	-	17719	1247	552	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-53	Putn2013b-D	OH-06-85	-44.30282	169.88131	582.9	2.09	2.65	0.999	134100	3900	KNSTD	0	0	0	2006	18610	550	-	-	18578	1292	543	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-54	Putn2013b-D	OH-06-86	-44.30214	169.89023	581	2.61	2.65	0.999	132100	3900	KNSTD	0	0	0	2006	18430	550	-	-	18417	1284	546	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-55	Putn2013b-D	OH-06-90	-44.30577	169.89184	580	2.51	2.65	0.999	125200	3900	KNSTD	0	0	0	2006	17500	550	-	-	17464	1230	546	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-56	Putn2013b-D	OH-06-92	-44.30670	169.88222	580	2.87	2.65	0.999	125700	3800	KNSTD	0	0	0	2006	17610	540	-	-	17586	1231	534	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-57	Putn2013b-D	OH-06-95	-44.30368	169.86948	591	1.68	2.65	0.999	135700	4000	KNSTD	0	0	0	2006	18650	550	-	-	18598	1296	551	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-58	Putn2013b-D	OH-06-96	-44.30026	169.86005	598	1	2.65	0.998	126600	4700	KNSTD	0	0	0	2006	17270	650	-	-	17177	1259	640	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-59	Putn2013b-E	OH-06-25	-44.29694	169.90352	575.7	1.36	2.65	0.999	127500	3900	KNSTD	0	0	0	2006	17740	540	-	-	17681	1241	543	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-60	Putn2013b-E	OH-06-28	-44.29279	169.90362	554.8	1.94	2.65	0.998	120000	3400	KNSTD	0	0	0	2006	17090	480	-	-	17062	1181	486	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-61	Putn2013b-E	OH-06-29	-44.29291	169.90602	550.1	1.35	2.65	0.999	124800	3900	KNSTD	0	0	0	2006	17740	560	-	-	17708	1248	556	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-62	Putn2013b-E	OH-06-78	-44.28507	169.87905	540	2.15	2.65	0.998	124800	2800	KNSTD	0	0	0	2006	18010	410	-	-	18011	1207	406	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-63	Putn2013b-E	OH-06-79	-44.28508	169.87993	539.2	1.62	2.65	0.995	134500	4100	KNSTD	0	0	0	2006	19400	590	-	-	19360	1358	593	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-64	Putn2013b-E	OH-06-80	-44.28456	169.87991	539	1.78	2.65	0.998	125200	3300	KNSTD	0	0	0	2006	18040	480	-	-	18028	1234	477	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-65	Putn2013b-E	OH-06-88	-44.30005	169.88623	569.9	1.53	2.65	0.999	125200	3000	KNSTD	0	0	0	2006	17520	430	-	-	17478	1180	421	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-66	Putn2013b-F	OH-10-01	-44.067938	169.866249	721.9	0.65	2.65	0.992	125000	2200	07KNSTD	0	0	0	2010	17110	300	-	-	16940	1110	299	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-67	Putn2013b-F	OH-10-02	-44.068170	169.865613	718.8	1.3	2.65	0.992	123100	2400	07KNSTD	0	0	0	2010	16950	340	-	-	16822	1111	329	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-68	Putn2013b-F	OH-10-03	-44.068120	169.865572	718.2	1.33	2.65	0.992	129300	2700	07KNSTD	0	0	0	2010	17830	370	-	-	17677	1175	371	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-69	Putn2013b-F	OH-10-04	-44.069717	169.866875	694	1.19	2.65	0.993	129500	4600	07KNSTD	0	0	0	2010	18170	660	-	-	18043	1308	644	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-70	Putn2013b-F	OH-10-05	-44.067300	169.865716	722.3	1.86	2.65	0.992	123200	3200	07KNSTD	0	0	0	2010	17000	440	-	-	16864	1151	440	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-71	Putn2013b-F	OH-10-06	-44.067294	169.865681	722.3	3.14	2.65	0.992	121500	2600	07KNSTD	0	0	0	2010	16910	370	-	-	16813	1120	361	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-72	Putn2013b-F	OH-10-07	-44.163124	169.813320	644.3	1.64	2.65	0.980	119400	2700	07KNSTD	0	0	0	2010	17720	400	-	-	17653	1184	401	-	-	-	-
Putnam et al. (2013b)	boulder	Putn2013b-73	Putn2013b-F	OH-10-08	-44.172895	169.813869	622.4	2.19	2.65	0.982	75600	1500	07KNSTD	0	0	0	2010	11490	230	-	-	11386	752	227	-	-	-	-

Reference:
Putnam AE, Schaefer JM, Denton GH, Barrell DJA, Birkel SD, Andersen BG, Kaplan MR, Finkel RC, Schwartz R, Doughty AM, 2013b. The last glacial maximum at 44°S documented by a 10Be moraine chronology at Lake Ohau, southern Alps of New Zealand. Quaternary Science Reviews 62, 114-141.

Data comments:
Sample density assumed to be 2.65 g/cm3.
Sampling year based on sample names.
Group ID based on publication.

expage.github.io - data from expage-201805
