Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Owen et al. (2010)	boulder	Owen2010-11	Owen2010-B	Na34	30.3775	81.1815	4383	1	2.7	1	2533800	61400	07KNSTD	0	0	0	2008	38600	3500	-	-	40580	2474	993	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-12	Owen2010-C	Na10	30.3817	81.1759	4515	1.5	2.7	1	1886600	48200	07KNSTD	0	0	0	2008	27000	2500	-	-	30507	1872	785	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-13	Owen2010-C	Na11	30.3817	81.1760	4504	2.5	2.7	1	1864600	47000	07KNSTD	0	0	0	2008	27000	2500	-	-	30549	1870	776	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-14	Owen2010-C	Na12	30.3816	81.1760	4500	5	2.7	1	3649500	86000	07KNSTD	0	0	0	2008	54500	5000	-	-	56875	3467	1359	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-15	Owen2010-C	Na13	30.3815	81.1757	4504	1	2.7	1	1175500	31100	07KNSTD	0	0	0	2008	16800	1500	-	-	20685	1274	550	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-16	Owen2010-C	Na14	30.3812	81.1755	4501	1	2.7	1	623000	13700	07KNSTD	0	0	0	2008	8900	800	-	-	11965	714	264	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-17	Owen2010-C	Na15	30.3813	81.1757	4505	3	2.7	1	3462400	67900	07KNSTD	0	0	0	2008	50700	4600	-	-	52514	3121	1043	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-18	Owen2010-D	Na35	30.3799	81.1736	4452	1	2.7	1	3165200	74600	07KNSTD	0	0	0	2008	46700	4300	-	-	47887	2912	1142	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-19	Owen2010-D	Na36	30.3794	81.1730	4456	3	2.7	1	1851600	43800	07KNSTD	0	0	0	2008	27600	2500	-	-	31109	1885	742	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-20	Owen2010-D	Na37	30.3791	81.1726	4460	2	2.7	0.9818	1964800	48800	07KNSTD	0	0	0	2008	29500	2700	-	-	32937	2013	825	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-21	Owen2010-D	Na38	30.3788	81.1723	4460	1	2.7	1	4331200	88900	07KNSTD	0	0	0	2008	63900	5800	-	-	66416	3982	1386	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-22	Owen2010-D	Na39	30.3780	81.1715	4446	6	2.7	1	3526700	84200	07KNSTD	0	0	0	2008	54500	5000	-	-	56972	3480	1380	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-23	Owen2010-D	Na40	30.3778	81.1713	4436	1	2.7	1	4314300	87600	07KNSTD	0	0	0	2008	64400	5800	-	-	66987	4011	1383	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-24	Owen2010-E	Na41	30.3789	81.1703	4444	1.5	2.7	1	4726300	68300	07KNSTD	0	0	0	2008	70700	6300	-	-	73856	4299	1087	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-25	Owen2010-E	Na42	30.3789	81.1695	4448	1	2.7	1	7154500	151100	07KNSTD	0	0	0	2008	107300	9900	-	-	110266	6708	2394	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-26	Owen2010-E	Na43	30.3791	81.1694	4445	3	2.7	1	5849700	89400	07KNSTD	0	0	0	2008	89000	8000	-	-	94135	5528	1473	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-27	Owen2010-E	Na45	30.3806	81.1698	4453	2	2.7	1	4573500	91300	07KNSTD	0	0	0	2008	68300	6200	-	-	71204	4260	1447	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-28	Owen2010-E	Na46	30.3796	81.1699	4454	1.5	2.7	1	4143400	87600	07KNSTD	0	0	0	2008	61500	5600	-	-	64147	3858	1378	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-29	Owen2010-E	Na47	30.3795	81.1697	4456	3	2.7	1	4969200	98400	07KNSTD	0	0	0	2008	74900	6800	-	-	78629	4709	1588	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-30	Owen2010-F	Na18	30.3801	81.1657	4442	2	2.7	1	20824000	240700	07KNSTD	0	0	0	2008	334400	31900	-	-	336989	20727	4242	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-31	Owen2010-F	Na19A	30.3809	81.1664	4445	1.5	2.7	1	23546300	247700	07KNSTD	0	0	0	2008	380400	36700	-	-	392794	24420	4566	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-32	Owen2010-F	Na19B	30.3809	81.1664	4445	2	2.7	1	19751700	182600	07KNSTD	0	0	0	2008	315200	29900	-	-	316765	19235	3173	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-33	Owen2010-F	Na20	30.3813	81.1677	4453	3	2.7	1	7458400	95600	07KNSTD	0	0	0	2008	113700	10300	-	-	115819	6766	1528	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-34	Owen2010-F	Na21	30.3832	81.1667	4455	1	2.7	1	29352500	247100	07KNSTD	0	0	0	2008	481600	47600	-	-	506169	32203	4849	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-35	Owen2010-F	Na22	30.3832	81.1666	4459	1	2.7	1	26800800	223100	07KNSTD	0	0	0	2008	433800	42400	-	-	453382	28445	4236	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-36	Owen2010-F	Na23A	30.3814	81.1681	4461	2	2.7	1	21835100	191600	07KNSTD	0	0	0	2008	348800	33300	-	-	354149	21683	3400	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-37	Owen2010-F	Na23B	30.3814	81.1681	4461	1.5	2.7	0.9199	16567900	166200	07KNSTD	0	0	0	2008	281500	26500	-	-	285414	17234	3077	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-38	Owen2010-G	Na1	30.3736	81.1591	4385	2	2.7	1	26422000	425900	07KNSTD	0	0	0	2008	448600	44500	-	-	472789	30708	8597	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-39	Owen2010-G	Na2	30.3743	81.1593	4388	2	2.7	1	19319300	312100	07KNSTD	0	0	0	2008	317100	30400	-	-	319400	19943	5594	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-40	Owen2010-G	Na3A	30.3753	81.1595	4401	1	2.7	1	14773100	165900	07KNSTD	0	0	0	2008	234000	21800	-	-	238271	14273	2842	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-41	Owen2010-G	Na3B	30.3753	81.1595	4401	1.5	2.7	1	14300400	144000	07KNSTD	0	0	0	2008	227100	21100	-	-	229914	13689	2453	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-42	Owen2010-G	Na4	30.3786	81.1598	4435	1	2.7	1	25778000	276100	07KNSTD	0	0	0	2008	420800	41100	-	-	438870	27630	5256	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-43	Owen2010-G	Na5	30.3792	81.1603	4439	2	2.7	1	10819900	164600	07KNSTD	0	0	0	2008	166900	15400	-	-	174007	10423	2766	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-44	Owen2010-G	Na6	30.3784	81.1592	4427	1.5	2.7	1	17634900	182300	07KNSTD	0	0	0	2008	280200	26300	-	-	284523	17193	3161	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-45	Owen2010-G	Na7	30.3760	81.1583	4404	2	2.7	1	27121700	233600	07KNSTD	0	0	0	2008	457200	44900	-	-	483091	30567	4706	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-46	Owen2010-G	Na8	30.3779	81.1567	4413	1.75	2.7	1	8036300	92600	07KNSTD	0	0	0	2008	123900	11200	-	-	125133	7291	1488	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-47	Owen2010-H	Na82	30.3957	81.1477	4373	1.5	2.7	1	5016300	119900	07KNSTD	0	0	0	2008	77700	7100	-	-	82439	5068	2012	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-48	Owen2010-H	Na83	30.3963	81.1466	4379	1	2.7	1	8057100	109100	07KNSTD	0	0	0	2008	125500	11400	-	-	126869	7454	1774	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-49	Owen2010-H	Na84	30.4000	81.1479	4395	2	2.7	1	12108700	172200	07KNSTD	0	0	0	2008	191900	17700	-	-	194156	11637	2900	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-50	Owen2010-H	Na85	30.4008	81.1485	4394	2	2.7	1	10358900	144000	07KNSTD	0	0	0	2008	163000	15000	-	-	169811	10101	2464	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-51	Owen2010-H	Na86	30.4003	81.1493	4402	2	2.7	1	19423300	154700	07KNSTD	0	0	0	2008	316300	29900	-	-	318409	19275	2749	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-52	Owen2010-H	Na87	30.4009	81.1496	4403	2	2.7	1	13881200	176000	07KNSTD	0	0	0	2008	220700	20500	-	-	222157	13325	2979	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-53	Owen2010-I	Na48	30.4633	81.2169	5508	2	2.7	0.9464	29000	4100	07KNSTD	0	0	0	2008	280	50	-	-	510	77	72	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-54	Owen2010-I	Na49	30.4634	81.2168	5506	1	2.7	0.9464	229900	6500	07KNSTD	0	0	0	2008	2200	200	-	-	3021	188	85	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-55	Owen2010-I	Na50	30.4634	81.2169	5509	1.5	2.7	0.9464	7500	2700	07KNSTD	0	0	0	2008	70	30	-	-	132	48	47	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-56	Owen2010-I	Na52	30.4640	81.2170	5514	1.5	2.7	0.9519	280900	6900	07KNSTD	0	0	0	2008	2700	200	-	-	3645	221	90	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-57	Owen2010-I	Na53	30.4638	81.2159	5509	2	2.7	0.9554	17800	1200	07KNSTD	0	0	0	2008	170	20	-	-	310	27	21	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-58	Owen2010-J	Na54	30.4637	81.2157	5503	1	2.7	0.9474	29800	3900	07KNSTD	0	0	0	2008	280	50	-	-	521	74	68	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-59	Owen2010-J	Na55	30.4635	81.2157	5520	1.5	2.7	0.9474	30900	5500	07KNSTD	0	0	0	2008	290	100	-	-	537	100	96	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-60	Owen2010-J	Na56	30.4629	81.2157	5509	2	2.7	0.9282	40900	3600	07KNSTD	0	0	0	2008	400	100	-	-	725	75	64	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-61	Owen2010-J	Na57	30.4632	81.2155	5508	1	2.7	0.9331	66900	8600	07KNSTD	0	0	0	2008	650	100	-	-	1061	148	136	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-62	Owen2010-K	Na58	30.4683	81.2064	5325	5	2.7	1	384100	16400	07KNSTD	0	0	0	2008	3900	400	-	-	5265	368	225	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-63	Owen2010-K	Na59	30.4683	81.2050	5325	1	2.7	1	295100	8300	07KNSTD	0	0	0	2008	2900	300	-	-	3963	246	112	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-64	Owen2010-L	Na64	30.4704	81.2058	5195	2	2.7	0.9800	265000	6600	07KNSTD	0	0	0	2008	2800	300	-	-	3867	235	96	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-65	Owen2010-L	Na66	30.4711	81.2056	5159	5	2.7	0.9777	827800	23700	07KNSTD	0	0	0	2008	9200	800	-	-	12206	762	351	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-66	Owen2010-L	Na67	30.4712	81.2056	5154	2	2.7	0.9777	573700	22200	07KNSTD	0	0	0	2008	6200	600	-	-	8183	553	317	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-67	Owen2010-L	Na68	30.4712	81.2056	5154	1	2.7	0.9777	625100	18400	07KNSTD	0	0	0	2008	6700	600	-	-	8885	558	262	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-68	Owen2010-M	Na70	30.4726	81.2044	5089	2	2.7	1	1060000	27300	07KNSTD	0	0	0	2008	11600	1100	-	-	15137	927	391	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-69	Owen2010-M	Na71	30.4725	81.2044	5096	2.5	2.7	0.9777	34100	7900	07KNSTD	0	0	0	2008	380	100	-	-	689	164	160	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-70	Owen2010-N	Na75	30.4744	81.1944	4842	3	2.7	1	4318700	57200	07KNSTD	0	0	0	2008	53900	4800	-	-	55486	3198	745	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-71	Owen2010-N	Na76	30.4745	81.1943	4838	1	2.7	1	4415600	104100	07KNSTD	0	0	0	2008	54300	5000	-	-	56014	3414	1339	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-72	Owen2010-N	Na78	30.4744	81.1940	4838	2	2.7	1	3436600	52800	07KNSTD	0	0	0	2008	42500	3800	-	-	43054	2497	669	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-73	Owen2010-N	Na79	30.4745	81.1933	4821	1	2.7	0.9774	2887000	58700	07KNSTD	0	0	0	2008	36400	3300	-	-	38435	2286	789	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-74	Owen2010-N	Na80	30.4751	81.1924	4786	1	2.7	1	3550100	58300	07KNSTD	0	0	0	2008	44600	4000	-	-	44946	2621	746	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-75	Owen2010-N	Na81	30.4758	81.1921	4766	2	2.7	1	39800	3300	07KNSTD	0	0	0	2008	500	100	-	-	879	88	73	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-76	Owen2010-O	Na113	30.4298	81.4180	5531	2	2.7	1	1439000	32100	07KNSTD	0	0	0	2008	13100	1200	-	-	16733	1002	375	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-77	Owen2010-O	Na114	30.4302	81.4178	5533	2	2.7	1	1361500	32700	07KNSTD	0	0	0	2008	12400	1100	-	-	15889	961	383	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-78	Owen2010-O	Na116	30.4316	81.4168	5540	3	2.7	1	2225400	45300	07KNSTD	0	0	0	2008	20300	1800	-	-	23680	1403	485	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-79	Owen2010-P	Na104	30.4365	81.4479	5499	2	2.7	1	1321600	33400	07KNSTD	0	0	0	2008	12200	1100	-	-	15668	956	398	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-80	Owen2010-P	Na105	30.4364	81.4475	5501	1	2.7	1	795600	20200	07KNSTD	0	0	0	2008	7200	700	-	-	9546	582	243	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-81	Owen2010-P	Na106	30.4363	81.4484	5499	2.5	2.7	1	1375500	35500	07KNSTD	0	0	0	2008	12700	1200	-	-	16311	999	423	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-82	Owen2010-P	Na107	30.4365	81.4488	5500	2	2.7	1	1657600	40200	07KNSTD	0	0	0	2008	15300	1400	-	-	19073	1157	465	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-83	Owen2010-P	Na108	30.4373	81.4464	5497	1	2.7	0.9893	1253100	31500	07KNSTD	0	0	0	2008	11600	1000	-	-	15019	915	379	-	-	-	-
Owen et al. (2010)	bedrock	Owen2010-84	Owen2010-Q	Na111	30.4380	81.4464	5511	2	2.7	0.9884	1192900	20100	07KNSTD	0	0	0	2008	11000	200	-	-	14428	837	244	-	-	-	-
Owen et al. (2010)	bedrock	Owen2010-85	Owen2010-Q	Na112	30.4379	81.4464	5515	2	2.7	0.9884	1328000	23400	07KNSTD	0	0	0	2008	12300	200	-	-	15804	921	280	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-86	Owen2010-R	Na88	30.5397	81.4231	4802	2	2.7	1	1201200	26700	07KNSTD	0	0	0	2008	15000	1400	-	-	18962	1135	423	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-87	Owen2010-R	Na89	30.5387	81.4238	4815	2.5	2.7	1	1209100	21300	07KNSTD	0	0	0	2008	15100	1300	-	-	19022	1109	337	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-88	Owen2010-S	Na96	30.5422	81.4280	4762	3	2.7	1	3908600	75200	07KNSTD	0	0	0	2008	50600	4600	-	-	51607	3060	1006	-	-	-	-
Owen et al. (2010)	boulder	Owen2010-89	Owen2010-S	Na97	30.5421	81.4280	4764	2	2.7	1	4184300	101000	07KNSTD	0	0	0	2008	53700	4900	-	-	55309	3383	1354	-	-	-	-

Reference:
Owen LA, Yi CL, Finkel RC, Davis NK, 2010. Quaternary glaciation of Gurla Mandhata (Naimon’anyi). Quaternary Science Reviews 29, 1817-1830.

Data comments:
Sampling year assumed to be 2008.
Samples with A/B in name are presumably separate samples from the same boulder.
Group ID based on publication (Table 2).

expage.github.io - data from expage-201811
