Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Rinterknecht et al. (2006)	boulder	Rint2006-48	Rint2006-AD	MLIT-15	57.483	27.195	179	1.5	2.8	1	69700	5500	NIST_Certified	0	0	0	2004	13120	1030	-	-	14550	1473	1152	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-49	Rint2006-AE	MLIT-16	57.058	27.364	124	2	2.8	1	59700	6800	NIST_Certified	0	0	0	2004	11940	1360	-	-	13241	1728	1513	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-50	Rint2006-AE	MLIT-17	57.034	27.166	106	3	2.8	1	66800	5100	NIST_Certified	0	0	0	2004	13730	1050	-	-	15215	1510	1166	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-51	Rint2006-AE	MLIT-19	57.023	27.016	96	2	2.8	1	62100	5400	NIST_Certified	0	0	0	2004	12770	1120	-	-	14152	1524	1235	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-52	Rint2006-AF	MLIT-20	56.832	27.553	116	1.5	2.8	1	21800	3500	NIST_Certified	0	0	0	2004	4370	700	-	-	4872	841	783	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-53	Rint2006-AG	MLIT-21	56.906	26.288	173	2	2.8	1	66400	5400	NIST_Certified	0	0	0	2004	12640	1030	-	-	14063	1450	1148	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-54	Rint2006-AG	MLIT-22	56.972	26.242	216	2	2.8	1	74200	6400	NIST_Certified	0	0	0	2004	13540	1170	-	-	15076	1615	1305	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-55	Rint2006-AH	MLIT-23	56.648	26.259	120	2	2.8	1	68800	6100	NIST_Certified	0	0	0	2004	13810	1230	-	-	15362	1676	1367	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-56	Rint2006-AH	LAT-7	56.655	26.287	120	2	2.8	1	66500	5900	NIST_Certified	0	0	0	2004	13360	1190	-	-	14848	1620	1322	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-57	Rint2006-AI	BALTI-6	55.507	25.070	87	2	2.8	1	68500	4900	NIST_Certified	0	0	0	2004	14220	1010	-	-	15928	1522	1144	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-58	Rint2006-AJ	BALTI-7	55.383	22.175	67	2	2.8	1	59300	4500	NIST_Certified	0	0	0	2004	12550	960	-	-	14038	1388	1069	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-59	Rint2006-AK	BALTI-13	56.580	27.403	168	2	2.8	1	81300	6000	NIST_Certified	0	0	0	2004	15570	1150	-	-	17368	1691	1287	-	-	-	-
