Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Licciardi and Pierce (2008)	boulder	LicPie2008-61	LicPie2008-I	IJEN-7	43.76685	-110.7140	2093	2	2.7	1	324400	7700	KNSTD	0	0	0	2006	12900	300	-	-	14297	863	341	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-62	LicPie2008-I	IJEN-11	43.75806	-110.7158	2084	2	2.7	1	373700	8700	KNSTD	0	0	0	2006	15000	400	-	-	16498	994	386	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-63	LicPie2008-I	IJEN-12	43.75740	-110.7163	2085	1.5	2.7	1	449200	7500	KNSTD	0	0	0	2006	18000	300	-	-	19569	1136	328	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-64	LicPie2008-I	IJEN-13	43.75769	-110.7165	2090	1.5	2.7	1	355600	8300	KNSTD	0	0	0	2006	14200	300	-	-	15585	939	365	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	bedrock	LicPie2008-65	LicPie2008-J	BED-1	43.78500	-110.8303	2618	1	2.7	0.9550	473000	10800	KNSTD	0	0	0	2006	13800	300	-	-	14830	890	340	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	bedrock	LicPie2008-66	LicPie2008-K	BED-2	43.76696	-110.7491	2214	2.5	2.7	0.9726	342800	5700	07KNSTD	0	0	0	2006	14800	200	-	-	15723	911	262	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-67	LicPie2008-L	LS-1	43.79210	-110.8414	2767	1	2.7	0.9829	483000	9100	KNSTD	0	0	0	2006	12500	200	-	-	13323	781	252	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-68	LicPie2008-L	LS-6	43.79309	-110.8411	2774	1.5	2.7	0.9800	400200	9500	KNSTD	0	0	0	2006	10400	200	-	-	11085	669	264	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-69	LicPie2008-L	LS-7	43.79107	-110.8418	2787	1.5	2.7	0.9817	528100	16200	KNSTD	0	0	0	2006	13500	400	-	-	14419	915	444	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-70	LicPie2008-L	LS-8	43.79140	-110.8416	2764	2.25	2.7	0.9823	426300	10000	07KNSTD	0	0	0	2006	12300	300	-	-	13180	794	310	-	-	-	Licciardi and Pierce (2018)

Reference:
Licciardi JM, Pierce KL, 2008. Cosmogenic exposure-age chronologies of Pinedale and Bull Lake glaciations in greater Yellowstone and the Teton Range, USA. Quaternary Science Reviews 27, 814-831.

Data comments:
Sample data from Licciardi and Pierce (2018).
Sampling year assumed to be 2006.
Group ID based on sample location and geomorphology (Table 1 but samples BED-1 and BED-2 are split into single groups).

expage.github.io - data from expage-202010
