Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Regnéll et al. (in press)	boulder	RegnInpress-37	RegnInpress-L	82-UN41	59.85829	5.91544	871	1.6	2.65	1	113157	2277	07KNSTD	0	0	0	2014	11800	200	-	-	11613	754	234	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-38	RegnInpress-L	82-UN42	59.85804	5.91970	875	1.5	2.65	1	111316	2676	07KNSTD	0	0	0	2014	11500	300	-	-	11374	754	274	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-39	RegnInpress-L	82-UN43	59.85658	5.92050	867	1.4	2.65	1	123247	2305	07KNSTD	0	0	0	2014	12900	200	-	-	12659	817	238	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-40	RegnInpress-L	82-UN44	59.85176	5.91913	825	1.2	2.65	1	135669	2208	07KNSTD	0	0	0	2014	14700	200	-	-	14423	922	236	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-41	RegnInpress-M	82-UN45	59.84882	5.92008	768	1.3	2.65	1	133033	2526	07KNSTD	0	0	0	2014	15200	300	-	-	14889	963	284	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-42	RegnInpress-M	85-UN46	59.84719	5.92179	770	1.1	2.65	1	123385	5134	07KNSTD	0	0	0	2014	14000	600	-	-	13769	1027	575	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-43	RegnInpress-M	85-UN47	59.84730	5.92143	771	2	2.65	1	150489	2938	07KNSTD	0	0	0	2014	17300	300	-	-	16886	1095	331	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-44	RegnInpress-N	85-UN48	59.84097	5.92219	662	1.5	2.65	1	114584	2187	07KNSTD	0	0	0	2014	14400	300	-	-	14136	915	271	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-45	RegnInpress-N	85-UN49	59.84081	5.92456	677	1.4	2.65	1	114447	1984	07KNSTD	0	0	0	2014	14100	300	-	-	13919	894	242	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-46	RegnInpress-N	85-UN50	59.83998	5.92484	667	1.9	2.65	1	109787	3132	07KNSTD	0	0	0	2014	13700	400	-	-	13536	922	387	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-47	RegnInpress-O	85-UN51	59.83941	5.91997	613	1.9	2.65	1	104060	2428	07KNSTD	0	0	0	2014	13700	300	-	-	13473	890	315	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-48	RegnInpress-O	85-UN52	59.83941	5.91997	613	1.7	2.65	1	109000	3119	07KNSTD	0	0	0	2014	14300	400	-	-	14083	960	404	-	-	-	-
