Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Wittmeier et al. (2020)	boulder	Witt2020-11	Witt2020-B	ROD-13-77	70.167	20.781	64	1.62	2.7	0.97	60700	1390	07KNSTD	0	0	0	2013	13742	316	-	-	13154	790	302	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-12	Witt2020-B	ROD-13-78	70.166	20.782	62	0.99	2.7	0.98	76500	1750	07KNSTD	0	0	0	2013	17107	393	-	-	16385	984	376	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-13	Witt2020-C	ROD-12-3a	70.1655	20.779	71	2.32	2.7	0.98	91700	2100	07KNSTD	0	0	0	2012	20549	473	-	-	19732	1186	454	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-13	Witt2020-C	ROD-12-3b	70.1655	20.779	71	2.32	2.7	0.98	92000	1840	07KNSTD	0	0	0	2012	20617	414	-	-	19797	1170	398	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-14	Witt2020-C	ROD-12-7	70.164	20.779	68	2.81	2.7	0.99	71600	1540	07KNSTD	0	0	0	2012	15984	345	-	-	15325	912	331	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-15	Witt2020-C	ROD-12-8	70.165	20.781	67	1.97	2.7	0.99	60000	1420	07KNSTD	0	0	0	2012	13307	316	-	-	12738	768	302	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-16	Witt2020-C	ROD-13-79	70.165	20.781	66	2.2	2.7	0.98	60100	1500	07KNSTD	0	0	0	2013	13504	338	-	-	12930	787	324	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-17	Witt2020-C	ROD-13-80	70.163	20.778	81	1.25	2.7	0.96	60400	1470	07KNSTD	0	0	0	2013	13520	330	-	-	12966	786	317	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-18	Witt2020-D	ROD-13-75	70.164	20.774	71	4.09	2.7	0.97	56400	1140	07KNSTD	0	0	0	2013	12929	262	-	-	12397	732	251	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-19	Witt2020-E	ROD-12-22	70.165	20.762	222	2.56	2.7	0.99	66700	1300	07KNSTD	0	0	0	2012	12649	247	-	-	12257	721	240	-	-	-	-
