Publication	Sample-type	Surface-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Marcott (2011)	boulder	Mar2011-97	Mar2011-P	UCL-CFR-05	39.610	-105.639	3616	2	2.65	0.967	800898	26432	07KNSTD	0	0	0	2009	14851	877	-	-	16383	1024	543	-	-	-	-
Marcott (2011)	boulder	Mar2011-98	Mar2011-P	UCL-CFR-06	39.610	-105.639	3613	2	2.65	0.967	814348	28245	07KNSTD	0	0	0	2009	15118	907	-	-	16676	1057	581	-	-	-	-
Marcott (2011)	boulder	Mar2011-99	Mar2011-P	UCL-CFR-07	39.610	-105.639	3613	2	2.65	0.967	812605	22745	07KNSTD	0	0	0	2009	15087	850	-	-	16642	998	468	-	-	-	-
Marcott (2011)	boulder	Mar2011-100	Mar2011-Q	BL-BG-03	47.475	-120.808	2315	2	2.65	0.980	322067	15798	07KNSTD	0	0	0	2009	11894	824	-	-	12377	894	609	-	-	-	-
Marcott (2011)	boulder	Mar2011-101	Mar2011-Q	BL-BG-04	47.475	-120.808	2310	2	2.65	0.980	290647	8399	07KNSTD	0	0	0	2009	10774	612	-	-	11219	677	325	-	-	-	-
Marcott (2011)	boulder	Mar2011-102	Mar2011-Q	BL-BG-05	47.475	-120.808	2310	2	2.65	0.980	307582	19951	07KNSTD	0	0	0	2009	11402	927	-	-	11874	996	772	-	-	-	-
Marcott (2011)	boulder	Mar2011-103	Mar2011-Q	BL-BG-06	47.475	-120.808	2310	2	2.65	0.980	313887	13135	07KNSTD	0	0	0	2009	11636	749	-	-	12112	818	508	-	-	-	-
Marcott (2011)	boulder	Mar2011-104	Mar2011-Q	BL-BG-07	47.475	-120.808	2310	2	2.65	0.980	282119	10139	07KNSTD	0	0	0	2009	10458	634	-	-	10892	697	393	-	-	-	-
Marcott (2011)	boulder	Mar2011-105	Mar2011-R	TR-01	45.603	-111.996	2765	2	2.65	0.980	462435	24375	07KNSTD	0	0	0	2009	12938	931	-	-	13589	1017	719	-	-	-	-
Marcott (2011)	boulder	Mar2011-106	Mar2011-R	TR-02	45.603	-111.996	2765	2	2.65	0.980	468627	15328	07KNSTD	0	0	0	2009	13109	771	-	-	13767	858	452	-	-	-	-
Marcott (2011)	boulder	Mar2011-107	Mar2011-R	TR-03	45.603	-111.996	2765	2	2.65	0.980	471944	15910	07KNSTD	0	0	0	2009	13201	784	-	-	13863	871	469	-	-	-	-
Marcott (2011)	boulder	Mar2011-108	Mar2011-R	TR-06	45.603	-111.996	2765	2	2.65	0.980	408848	13502	07KNSTD	0	0	0	2009	11440	675	-	-	12031	751	399	-	-	-	-
Marcott (2011)	boulder	Mar2011-109	Mar2011-R	TR-07	45.603	-111.996	2765	2	2.65	0.980	444657	20911	07KNSTD	0	0	0	2009	12444	845	-	-	13071	927	617	-	-	-	-
Marcott (2011)	boulder	Mar2011-110	Mar2011-R	TR-08	45.603	-111.996	2765	2	2.65	0.980	475310	14755	07KNSTD	0	0	0	2009	13293	770	-	-	13959	858	435	-	-	-	-
Marcott (2011)	boulder	Mar2011-111	Borc2016-E	SNV-01	37.165	-118.623	3390	2	2.65	0.980	558728	56548	07KNSTD	0	0	0	2009	12676	1428	-	-	14574	1669	1480	-	-	-	-
Marcott (2011)	boulder	Mar2011-112	Borc2016-E	SNV-02	37.165	-118.623	3390	2	2.65	0.980	258709	8560	07KNSTD	0	0	0	2009	6048	357	-	-	6640	414	220	-	-	-	-
Marcott (2011)	boulder	Mar2011-113	Borc2016-E	SNV-03	37.165	-118.623	3390	2	2.65	0.980	548799	23078	07KNSTD	0	0	0	2009	12451	803	-	-	14334	971	605	-	-	-	-
Marcott (2011)	boulder	Mar2011-114	Borc2016-E	SNV-04	37.165	-118.623	3380	2	2.65	0.980	503050	26466	07KNSTD	0	0	0	2009	11472	825	-	-	13254	991	700	-	-	-	-
Marcott (2011)	boulder	Mar2011-115	Borc2016-E	SNV-05	37.165	-118.623	3380	2	2.65	0.980	496861	25387	07KNSTD	0	0	0	2009	11330	802	-	-	13089	964	671	-	-	-	-
Marcott (2011)	boulder	Mar2011-116	Borc2016-E	SNV-06	37.165	-118.623	3390	2	2.65	0.980	494459	23961	07KNSTD	0	0	0	2009	11203	772	-	-	12944	930	629	-	-	-	-
Marcott (2011)	boulder	Mar2011-117	Borc2016-E	SNV-07	37.165	-118.623	3390	2	2.65	0.980	517658	17311	07KNSTD	0	0	0	2009	11737	695	-	-	13556	850	455	-	-	-	-
Marcott (2011)	boulder	Mar2011-118	Borc2016-E	SNV-08	37.165	-118.623	3390	2	2.65	0.980	347250	17135	07KNSTD	0	0	0	2009	7803	542	-	-	8858	641	438	-	-	-	-

Reference:
Marcott SA, 2011. Late Pleistocene and Holocene glacier and climate change. PhD thesis, Oregon State University.

Data comments:
Latitudes and longitudes based on map figures and Google Earth.
Sample thickness assumed to be 2 cm for all samples.
Sampling year assumed to be 2011.

expage.github.io
