Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Bentley et al. (2017)	boulder/cobble	Bent2017-87	Bent2017-AH	THN-7	-84.29638	-64.23857	570	3.5	2.7	0.998	4196000	93720	NIST_27900	0	0	0	2015	546000	72000	-	-	563559	43395	14539	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-88	Bent2017-AH	THN-8	-84.29648	-64.23945	570	3	2.7	0.998	4586000	103300	NIST_27900	0	0	0	2015	603000	81000	-	-	621808	48664	16427	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-89	Bent2017-AI	THN-10	-84.29493	-64.26187	515	4	2.7	0.999	38010	5815	NIST_27900	333700	24040	Z92-0222	2015	4560	920	5540	810	4698	778	720	5796	567	419	-
Bentley et al. (2017)	boulder/cobble	Bent2017-90	Bent2017-AJ	THN-12	-84.28612	-64.31283	390	3.5	2.7	0.998	375100	14530	NIST_27900	0	0	0	2015	51400	6200	-	-	53128	3973	2086	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-91	Bent2017-AJ	THN-13	-84.28595	-64.31307	390	3.5	2.7	0.998	592900	25580	NIST_27900	0	0	0	2015	81900	10000	-	-	84693	6592	3732	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-92	Bent2017-AK	THN-15	-84.28683	-64.32338	435	4	2.7	0.998	549000	20150	NIST_27900	0	0	0	2015	72500	8800	-	-	75101	5568	2809	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-93	Bent2017-AK	THN-17	-84.28683	-64.33273	463	3.5	2.7	0.997	358800	13980	NIST_27900	0	0	0	2015	46000	5500	-	-	47206	3531	1861	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-94	Bent2017-AL	YAR-1	-84.41220	-65.93483	848	4.5	2.7	0.999	7647000	166800	NIST_27900	37110000	1887000	Z92-0222	2015	828000	120000	603000	120000	847091	70125	23004	633933	73158	44735	-
Bentley et al. (2017)	boulder/cobble	Bent2017-95	Bent2017-AL	YAR-2	-84.41225	-65.93440	850	5.5	2.7	0.999	8145000	182000	NIST_27900	0	0	0	2015	897000	130000	-	-	924911	78390	26273	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-96	Bent2017-AM	YAR-5	-84.41005	-65.99980	790	6	2.7	1	5143000	112600	NIST_27900	29750000	1516000	Z92-0222	2015	554000	73000	487000	90000	571162	43971	14472	515356	55846	34195	-
