% LR04 stack of d18O (Lisiecki and Raymo 2005)
% http://lorraine-lisiecki.com/LR04stack.txt
% Column 1: Year (start year 1950)
% Column 2: Benthic d18O (per mil)
0	3.23
1000	3.23
2000	3.18
3000	3.29
4000	3.30
5000	3.26
6000	3.33
7000	3.37
8000	3.42
9000	3.38
10000	3.52
11000	3.60
12000	3.92
13000	4.06
14000	4.28
15000	4.49
16000	4.75
17000	4.88
18000	5.02
19000	4.96
20000	4.99
21000	4.91
22000	4.88
23000	4.86
24000	4.81
25000	4.82
26000	4.67
27000	4.75
28000	4.75
29000	4.73
30000	4.62
31000	4.62
32000	4.60
33000	4.58
34000	4.59
35000	4.54
36000	4.45
37000	4.46
38000	4.41
39000	4.55
40000	4.55
41000	4.51
42000	4.50
43000	4.46
44000	4.48
45000	4.33
46000	4.36
47000	4.38
48000	4.45
49000	4.46
50000	4.34
51000	4.33
52000	4.31
53000	4.44
54000	4.38
55000	4.31
56000	4.35
57000	4.43
58000	4.49
59000	4.43
60000	4.60
61000	4.51
62000	4.60
63000	4.53
64000	4.36
65000	4.48
66000	4.57
67000	4.44
68000	4.42
69000	4.47
70000	4.32
71000	4.22
72000	4.21
73000	4.23
74000	4.03
75000	3.95
76000	4.06
77000	4.08
78000	4.05
79000	4.05
80000	3.90
81000	3.82
82000	3.80
83000	3.83
84000	3.82
85000	3.95
86000	4.06
87000	4.18
88000	4.11
89000	4.08
90000	4.06
91000	4.03
92000	3.98
93000	3.90
94000	3.84
95000	3.77
96000	3.75
97000	3.83
98000	3.90
99000	3.78
100000	3.81
101000	3.92
102000	3.86
103000	3.88
104000	3.92
105000	3.85
106000	4.00
107000	4.04
108000	4.11
109000	4.12
110000	4.04
111000	4.02
112000	4.03
113000	3.93
114000	3.81
115000	3.71
116000	3.58
117000	3.54
118000	3.44
119000	3.30
120000	3.27
121000	3.26
122000	3.18
123000	3.10
124000	3.27
125000	3.14
126000	3.16
127000	3.37
128000	3.71
129000	3.90
130000	3.67
131000	3.81
132000	4.20
133000	4.41
134000	4.70
135000	4.86
136000	4.82
137000	4.80
138000	4.89
139000	4.87
140000	4.98
141000	4.81
142000	4.75
143000	4.78
144000	4.82
145000	4.74
146000	4.77
147000	4.82
148000	4.71
149000	4.75
150000	4.75
151000	4.66
152000	4.64
153000	4.62
154000	4.66
155000	4.51
156000	4.78
157000	4.74
158000	4.69
159000	4.66
160000	4.69
161000	4.65
162000	4.66
163000	4.70
164000	4.68
165000	4.68
166000	4.48
167000	4.41
168000	4.48
169000	4.50
170000	4.50
171000	4.53
172000	4.46
173000	4.38
174000	4.28
175000	4.32
176000	4.39
177000	4.46
178000	4.44
179000	4.48
180000	4.39
181000	4.46
182000	4.48
183000	4.37
184000	4.40
185000	4.59
186000	4.47
187000	4.40
188000	4.46
189000	4.39
190000	4.28
191000	4.13
192000	3.76
193000	3.92
194000	3.84
195000	3.91
196000	3.82
197000	3.74
198000	3.82
199000	3.57
200000	3.53
201000	3.53
202000	3.63
203000	3.61
204000	3.78
205000	3.82
206000	3.77
207000	3.78
208000	3.71
209000	3.64
210000	3.57
211000	3.60
212000	3.61
213000	3.65
214000	3.56
215000	3.54
216000	3.53
217000	3.48
218000	3.72
219000	3.94
220000	3.98
221000	4.23
222000	4.38
223000	4.44
224000	4.39
225000	4.28
226000	4.29
227000	4.19
228000	4.19
229000	4.02
230000	4.30
231000	4.22
232000	4.17
233000	3.97
234000	3.84
235000	3.71
236000	3.66
237000	3.47
238000	3.51
239000	3.44
240000	3.44
241000	3.54
242000	3.68
243000	3.78
244000	4.05
245000	4.17
246000	4.38
247000	4.31
248000	4.38
249000	4.36
250000	4.50
251000	4.58
252000	4.63
253000	4.52
254000	4.57
255000	4.37
256000	4.43
257000	4.55
258000	4.51
259000	4.52
260000	4.46
261000	4.52
262000	4.45
263000	4.46
264000	4.42
265000	4.44
266000	4.50
267000	4.50
268000	4.33
269000	4.52
270000	4.51
271000	4.50
272000	4.44
273000	4.44
274000	4.38
275000	4.38
276000	4.30
277000	4.44
278000	4.31
279000	4.23
280000	4.14
281000	4.21
282000	3.98
283000	3.87
284000	3.86
285000	3.84
286000	3.82
287000	3.89
288000	4.02
289000	4.06
290000	4.10
291000	4.11
292000	4.27
293000	4.22
294000	4.33
295000	4.31
296000	4.23
297000	4.30
298000	4.17
299000	4.23
300000	4.02
301000	4.06
302000	4.06
303000	4.00
304000	4.07
305000	4.07
306000	4.05
307000	4.00
308000	3.85
309000	3.86
310000	3.80
311000	3.70
312000	3.79
313000	3.69
314000	3.77
315000	3.62
316000	3.69
317000	3.89
318000	3.76
319000	3.58
320000	3.66
321000	3.53
322000	3.53
323000	3.47
324000	3.21
325000	3.31
326000	3.23
327000	3.22
328000	3.23
329000	3.19
330000	3.30
331000	3.29
332000	3.39
333000	3.38
334000	3.51
335000	3.75
336000	4.08
337000	4.23
338000	4.17
339000	4.42
340000	4.60
341000	4.84
342000	4.83
343000	4.80
344000	4.76
345000	4.79
346000	4.68
347000	4.53
348000	4.49
349000	4.62
350000	4.67
351000	4.64
352000	4.47
353000	4.47
354000	4.40
355000	4.59
356000	4.46
357000	4.55
358000	4.58
359000	4.49
360000	4.54
361000	4.50
362000	4.50
363000	4.53
364000	4.36
365000	4.46
366000	4.32
367000	4.37
368000	4.40
369000	4.38
370000	4.36
371000	4.27
372000	4.42
373000	4.29
374000	4.34
375000	4.20
376000	4.21
377000	4.20
378000	4.19
379000	4.17
380000	4.19
381000	4.15
382000	4.05
383000	4.12
384000	4.08
385000	4.14
386000	4.02
387000	3.99
388000	3.92
389000	3.89
390000	3.96
391000	4.00
392000	3.97
393000	3.86
394000	3.92
395000	3.76
396000	3.72
397000	3.47
398000	3.54
399000	3.48
400000	3.32
401000	3.20
402000	3.17
403000	3.15
404000	3.20
405000	3.11
406000	3.19
407000	3.21
408000	3.17
409000	3.22
410000	3.15
411000	3.29
412000	3.31
413000	3.38
414000	3.41
415000	3.41
416000	3.51
417000	3.57
418000	3.75
419000	3.81
420000	3.77
421000	3.85
422000	3.94
423000	4.02
424000	3.92
425000	4.30
426000	4.50
427000	4.30
428000	4.72
429000	4.91
430000	4.98
431000	5.05
432000	5.05
433000	5.08
434000	5.08
435000	5.02
436000	5.07
437000	4.90
438000	4.79
439000	4.87
440000	4.76
441000	4.95
442000	4.96
443000	4.91
444000	4.82
445000	4.91
446000	4.82
447000	4.51
448000	4.77
449000	4.73
450000	4.75
451000	4.58
452000	4.73
453000	4.56
454000	4.60
455000	4.41
456000	4.62
457000	4.63
458000	4.55
459000	4.63
460000	4.56
461000	4.59
462000	4.61
463000	4.61
464000	4.44
465000	4.57
466000	4.46
467000	4.44
468000	4.38
469000	4.51
470000	4.33
471000	4.25
472000	4.32
473000	4.36
474000	4.39
475000	4.35
476000	4.30
477000	4.27
478000	4.22
479000	4.12
480000	4.12
481000	4.17
482000	4.01
483000	3.97
484000	3.79
485000	3.81
486000	3.76
487000	3.72
488000	3.67
489000	3.60
490000	3.54
491000	3.47
492000	3.63
493000	3.72
494000	3.83
495000	3.83
496000	3.83
497000	3.68
498000	3.82
499000	3.75
500000	3.84
501000	3.78
502000	3.75
503000	3.81
504000	3.91
505000	3.86
506000	4.01
507000	3.93
508000	4.16
509000	4.06
510000	4.14
511000	4.06
512000	4.22
513000	4.25
514000	4.10
515000	4.10
516000	4.01
517000	3.96
518000	4.07
519000	3.96
520000	3.95
521000	3.91
522000	3.88
523000	3.93
524000	3.83
525000	3.92
526000	3.97
527000	3.96
528000	3.92
529000	3.99
530000	3.97
531000	3.92
532000	4.01
533000	4.11
534000	4.27
535000	4.29
536000	4.55
537000	4.43
538000	4.54
539000	4.48
540000	4.53
541000	4.50
542000	4.45
543000	4.45
544000	4.46
545000	4.43
546000	4.51
547000	4.53
548000	4.55
549000	4.53
550000	4.50
551000	4.45
552000	4.52
553000	4.46
554000	4.29
555000	4.25
556000	4.39
557000	4.35
558000	4.25
559000	4.17
560000	4.14
561000	4.21
562000	4.14
563000	4.17
564000	4.01
565000	3.96
566000	3.86
567000	3.94
568000	4.00
569000	3.97
570000	3.91
571000	3.89
572000	3.59
573000	3.65
574000	3.73
575000	3.39
576000	3.46
577000	3.48
578000	3.50
579000	3.57
580000	3.69
581000	4.00
582000	4.13
583000	4.29
584000	4.31
585000	4.33
586000	4.18
587000	4.11
588000	4.19
589000	4.07
590000	4.09
591000	4.07
592000	4.02
593000	3.99
594000	3.90
595000	3.88
596000	3.89
597000	3.80
598000	3.99
599000	4.02
600000	4.07
602000	3.97
604000	3.77
606000	3.80
608000	3.80
610000	3.49
612000	3.52
614000	3.53
616000	3.66
618000	3.81
620000	4.09
622000	4.31
624000	4.63
626000	4.90
628000	5.01
630000	5.08
632000	5.05
634000	4.93
636000	5.00
638000	4.80
640000	5.01
642000	4.75
644000	4.68
646000	4.72
648000	4.75
650000	4.71
652000	4.79
654000	4.77
656000	4.57
658000	4.58
660000	4.64
662000	4.80
664000	4.58
666000	4.50
668000	4.65
670000	4.42
672000	4.52
674000	4.46
676000	4.40
678000	4.26
680000	4.14
682000	4.15
684000	4.03
686000	4.13
688000	3.95
690000	3.70
692000	3.71
694000	3.64
696000	3.50
698000	3.57
700000	3.65
702000	3.76
704000	3.84
706000	3.93
708000	4.03
710000	3.98
712000	4.06
714000	4.29
716000	4.61
718000	4.75
720000	4.66
722000	4.65
724000	4.44
726000	4.32
728000	4.16
730000	4.16
732000	4.02
734000	4.15
736000	4.19
738000	4.21
740000	4.11
742000	4.17
744000	4.48
746000	4.67
748000	4.59
750000	4.60
752000	4.48
754000	4.55
756000	4.59
758000	4.26
760000	4.33
762000	4.11
764000	4.28
766000	4.11
768000	4.07
770000	3.99
772000	3.87
774000	3.76
776000	3.64
778000	3.56
780000	3.48
782000	3.54
784000	3.55
786000	3.68
788000	3.70
790000	4.16
792000	4.27
794000	4.74
796000	4.67
798000	4.68
800000	4.68
802000	4.73
804000	4.55
806000	4.53
808000	4.49
810000	4.31
812000	4.38
814000	4.12
816000	4.08
818000	3.90
820000	3.96
822000	3.90
824000	3.92
826000	4.11
828000	3.95
830000	4.04
832000	4.07
834000	3.95
836000	3.82
838000	3.99
840000	4.02
842000	3.81
844000	3.67
846000	3.58
848000	3.63
850000	3.50
852000	3.65
854000	3.63
856000	3.46
858000	3.42
860000	3.45
862000	3.68
864000	3.58
866000	4.06
868000	4.32
870000	4.51
872000	4.67
874000	4.68
876000	4.69
878000	4.59
880000	4.68
882000	4.42
884000	4.47
886000	4.47
888000	4.45
890000	4.39
892000	4.32
894000	4.41
896000	4.40
898000	4.33
900000	4.29
902000	4.17
904000	4.14
906000	4.12
908000	3.99
910000	3.99
912000	4.09
914000	4.03
916000	4.06
918000	4.37
920000	4.51
922000	4.55
924000	4.43
926000	4.38
928000	4.26
930000	4.10
932000	4.07
934000	3.98
936000	4.02
938000	3.86
940000	3.89
942000	3.69
944000	3.57
946000	3.63
948000	3.48
950000	3.44
952000	3.30
954000	3.39
956000	3.33
958000	3.73
960000	4.16
962000	4.42
964000	4.58
966000	4.30
968000	4.21
970000	4.09
972000	3.98
974000	3.87
976000	3.77
978000	3.72
980000	3.76
982000	3.99
984000	4.15
986000	4.24
988000	4.21
990000	4.11
992000	4.06
994000	3.94
996000	3.84
998000	3.84
1000000	3.94
1002000	4.15
1004000	4.28
1006000	4.22
1008000	4.22
1010000	4.12
1012000	4.13
1014000	3.99
1016000	3.73
1018000	3.78
1020000	3.83
1022000	3.57
1024000	3.64
1026000	3.87
1028000	3.84
1030000	3.95
1032000	4.08
1034000	4.36
1036000	4.33
1038000	4.54
1040000	4.33
1042000	4.23
1044000	4.38
1046000	4.22
1048000	4.29
1050000	4.18
1052000	4.27
1054000	4.25
1056000	4.12
1058000	4.23
1060000	4.08
1062000	3.94
1064000	3.66
1066000	3.48
1068000	3.33
1070000	3.34
1072000	3.21
1074000	3.42
1076000	3.48
1078000	3.54
1080000	3.61
1082000	3.81
1084000	3.70
1086000	3.89
1088000	3.91
1090000	3.95
1092000	4.01
1094000	4.00
1096000	4.03
1098000	4.29
1100000	4.08
1102000	4.03
1104000	3.93
1106000	3.83
1108000	3.67
1110000	3.85
1112000	3.84
1114000	4.12
1116000	4.14
1118000	4.20
1120000	4.09
1122000	4.47
1124000	4.34
1126000	4.50
1128000	4.38
1130000	4.32
1132000	4.05
1134000	4.22
1136000	4.24
1138000	4.02
1140000	4.02
1142000	3.97
1144000	3.99
1146000	3.86
1148000	4.02
1150000	3.82
1152000	3.75
1154000	3.76
1156000	3.79
1158000	3.68
1160000	3.60
1162000	3.60
1164000	3.66
1166000	3.53
1168000	3.56
1170000	3.60
1172000	3.73
1174000	3.76
1176000	3.74
1178000	3.80
1180000	3.60
1182000	3.84
1184000	3.65
1186000	3.77
1188000	3.67
1190000	4.05
1192000	4.14
1194000	4.27
1196000	4.28
1198000	4.43
1200000	4.42
1202000	4.20
1204000	4.34
1206000	4.16
1208000	4.32
1210000	4.20
1212000	4.08
1214000	4.10
1216000	3.82
1218000	3.73
1220000	3.97
1222000	3.94
1224000	3.74
1226000	3.63
1228000	3.55
1230000	3.42
1232000	3.41
1234000	3.34
1236000	3.38
1238000	3.35
1240000	3.33
1242000	3.47
1244000	3.85
1246000	4.10
1248000	4.36
1250000	4.31
1252000	4.25
1254000	4.27
1256000	4.11
1258000	3.90
1260000	3.87
1262000	4.07
1264000	3.96
1266000	3.91
1268000	3.91
1270000	3.84
1272000	3.81
1274000	3.84
1276000	3.71
1278000	3.67
1280000	3.56
1282000	3.65
1284000	3.84
1286000	3.97
1288000	4.26
1290000	4.35
1292000	4.14
1294000	3.94
1296000	4.20
1298000	4.15
1300000	4.07
1302000	4.06
1304000	3.97
1306000	3.90
1308000	3.80
1310000	3.65
1312000	3.69
1314000	3.71
1316000	3.59
1318000	3.73
1320000	3.95
1322000	3.94
1324000	3.99
1326000	4.00
1328000	4.09
1330000	4.06
1332000	4.02
1334000	4.19
1336000	4.19
1338000	4.10
1340000	4.19
1342000	4.07
1344000	3.88
1346000	3.86
1348000	3.67
1350000	3.59
1352000	3.49
1354000	3.41
1356000	3.50
1358000	3.55
1360000	3.63
1362000	3.80
1364000	3.98
1366000	3.99
1368000	4.20
1370000	4.04
1372000	4.26
1374000	4.21
1376000	4.08
1378000	4.20
1380000	4.05
1382000	3.96
1384000	3.82
1386000	3.72
1388000	3.61
1390000	3.73
1392000	3.59
1394000	3.70
1396000	3.54
1398000	3.49
1400000	3.56
1402000	3.63
1404000	3.74
1406000	3.97
1408000	3.97
1410000	4.20
1412000	4.40
1414000	4.22
1416000	3.96
1418000	3.84
1420000	3.96
1422000	3.83
1424000	3.72
1426000	3.72
1428000	3.61
1430000	3.52
1432000	3.38
1434000	3.38
1436000	3.24
1438000	3.24
1440000	3.28
1442000	3.34
