expage-202306 - global glacial 10Be and 26Al exposure age data
expage.github.io

Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Abramowski et al. (2006)	boulder	Abra2006-68	Abra2006-Q	GU15	37.61	73.93	4590	3	2.65	0.999	2607000	90000	S555	0	0	0	2002	24100	2700	-	-	28200	2005	980	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-69	Abra2006-Q	GU16	37.61	73.93	4600	3	2.65	0.994	2061000	94000	S555	0	0	0	2002	19400	2200	-	-	22819	1759	1047	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-70	Abra2006-Q	GU19	37.61	73.93	4585	6	2.65	0.999	6418000	192000	S555	0	0	0	2002	56800	6300	-	-	72013	5020	2194	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-71	Abra2006-R	GU21	37.63	73.92	4240	3	2.65	1	2316000	123000	S555	0	0	0	2002	25300	3000	-	-	30046	2462	1608	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-72	Abra2006-R	GU22	37.63	73.92	4250	4	2.65	1	1954000	140000	S555	0	0	0	2002	21600	2700	-	-	25744	2448	1856	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-73	Abra2006-R	GU24	37.63	73.92	4270	3	2.65	1	4196000	209000	S555	0	0	0	2002	42300	5000	-	-	55388	4448	2797	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-74	Abra2006-R	GU25	37.63	73.92	4270	3	2.65	0.999	4528000	219000	S555	0	0	0	2002	46000	5400	-	-	59845	4757	2938	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-75	Abra2006-R	GU26	37.63	73.92	4275	3	2.65	0.999	1884000	83000	S555	0	0	0	2002	20600	2300	-	-	24484	1865	1085	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-76	Abra2006-S	GU31	37.63	73.91	4140	1	2.65	1	1342000	56000	S555	0	0	0	2002	15900	1800	-	-	19309	1443	810	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-77	Abra2006-S	GU32	37.63	73.91	4140	4	2.65	1	3297000	116000	S555	0	0	0	2002	36400	4000	-	-	44767	3211	1593	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-78	Abra2006-S	GU34	37.63	73.91	4150	6	2.65	0.999	1825000	69000	S555	0	0	0	2002	21400	2400	-	-	25841	1879	983	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-79	Abra2006-S	GU36	37.63	73.91	4160	3.5	2.65	1	2348000	143000	S555	0	0	0	2002	26600	3200	-	-	32228	2814	1979	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-80	Abra2006-S	GU38	37.63	73.91	4170	1.5	2.65	0.999	1697000	160000	S555	0	0	0	2002	19600	2800	-	-	23265	2635	2206	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-81	Abra2006-T	GU42	37.62	73.91	4230	2.5	2.65	0.993	1918000	153000	S555	0	0	0	2002	21500	2800	-	-	25470	2583	2045	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-82	Abra2006-T	GU44	37.62	73.91	4235	6	2.65	0.995	1519000	68000	S555	0	0	0	2002	17300	2000	-	-	21276	1628	958	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-83	Abra2006-T	GU47	37.62	73.91	4235	4	2.65	0.994	2290000	170000	S555	0	0	0	2002	25300	3200	-	-	30202	2935	2259	-	-	-	-
Ackert et al. (2007)	cobble	Acke2007-1	Acke2007-A	ODY-05-016	-84.72743	-114.22778	1680	3	2.65	0.997	260000	10000	07KNSTD	0	0	0	2005	10800	1000	-	-	10705	779	413	-	-	-	Ackert et al. (2011)
Ackert et al. (2007)	cobble	Acke2007-2	Acke2007-B	ODR-05-030B	-84.75155	-115.79445	1665	2	2.65	0.931	300000	10000	07KNSTD	0	0	0	2005	12900	1300	-	-	13304	935	445	-	-	-	Ackert et al. (2011)
Ackert et al. (2008)	boulder	Acke2008-1	Acke2008-A	PBS-04-05	-50.28003	-72.63367	205	3.5	2.65	0.9961	73420	5260	KNSTD	0	0	0	2004	11300	800	-	-	13291	1260	955	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-2	Acke2008-A	PBN-04-60	-50.28070	-72.64387	253	1	2.65	0.9765	70120	4410	KNSTD	0	0	0	2004	10500	650	-	-	12177	1075	768	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-3	Acke2008-A	PBN-04-61	-50.32005	-72.73407	248	1	2.65	0.9576	72140	8500	KNSTD	0	0	0	2004	11000	1300	-	-	12800	1707	1513	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-4	Acke2008-A	PBN-04-15	-50.18623	-72.69835	253	3.5	2.65	0.9520	68830	5290	KNSTD	0	0	0	2004	10500	800	-	-	12540	1239	967	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-5	Acke2008-A	PBS-04-19	-50.18607	-72.69798	229	2.5	2.65	0.9953	76790	8830	KNSTD	0	0	0	2004	11300	1300	-	-	13504	1767	1558	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-6	Acke2008-A	PBS-04-30	-50.17977	-72.72435	232	3	2.65	0.9873	66680	4790	KNSTD	0	0	0	2004	9800	700	-	-	11915	1131	859	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-7	Acke2008-A	PBN-04-62	-50.18622	-72.69387	254	3.5	2.65	0.9874	57450	7160	KNSTD	0	0	0	2004	8500	1050	-	-	10142	1413	1267	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-8	Acke2008-A	PBN-04-66	-50.18698	-72.68673	270	2.75	2.65	0.9901	84320	7530	KNSTD	0	0	0	2004	12200	1100	-	-	14330	1560	1284	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-9	Acke2008-A	PBN-04-67	-50.18732	-72.68183	265	3.5	2.65	0.9940	81580	7600	KNSTD	0	0	0	2004	11900	1100	-	-	13976	1566	1307	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-1	Acke2007-A	ODY-05-014	-84.72743	-114.22778	1680	2	2.65	1	1820000	40000	07KNSTD	0	0	0	2005	74300	6800	-	-	75562	5035	1692	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-2	Acke2007-A	ODY-05-015	-84.72743	-114.22778	1680	2	2.65	1	890000	30000	07KNSTD	0	0	0	2005	35800	3400	-	-	36579	2591	1244	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-3	Acke2007-A	ODY-05-056	-84.72715	-114.22933	1680	2	2.65	1	9250000	270000	07KNSTD	0	0	0	2005	411000	42000	-	-	417717	31654	13559	-	-	-	-
